Obe V - Joint Harvesting Plantation,60007498,30000205
Eruka IV - Moon 6 - Joint Harvesting Food Packaging,60007501,30000203
Mastakomon VII - Joint Harvesting Food Packaging,60007504,30000202
Uchoshi X - Moon 1 - Joint Harvesting Mineral Reserve,60007507,30000201
Ohkunen VI - Joint Harvesting Mining Outpost,60007510,30000204
Shesha VII - Nurtura Plantation,60007513,30001673
Hilaban II - Moon 12 - Nurtura Warehouse,60007516,30001674
Baviasi III - Moon 1 - Nurtura Food Packaging,60007519,30001670
Hilaban I - Nurtura Warehouse,60007522,30001674
Bittanshal VIII - Moon 18 - Nurtura Food Packaging,60007525,30003555
Sieh III - Moon 13 - Nurtura Plantation,60007528,30003557
Bittanshal VIII - Moon 9 - Nurtura Plantation,60007531,30003555
Sieh II - Moon 9 - Nurtura Plantation,60007534,30003557
Vorsk VIII - Moon 3 - Nurtura Plantation,60007537,30003399
Vorsk IX - Moon 5 - Nurtura Plantation,60007540,30003399
Vorsk IX - Moon 9 - Nurtura Plantation,60007543,30003399
Eiluvodi VI - Moon 10 - Nurtura Food Packaging,60007546,30003393
Korama II - Moon 8 - Nurtura Food Packaging,60007549,30001394
Isseras VII - Nurtura Warehouse,60007552,30001397
Malkalen I - Nurtura Plantation,60007555,30001393
Isseras IV - Moon 1 - Nurtura Plantation,60007558,30001397
Ejahi IV - Nurtura Warehouse,60007561,30000083
Akeva IV - Moon 8 - Nurtura Plantation,60007564,30000088
Ejahi VI - Nurtura Warehouse,60007567,30000083
Akeva III - Moon 10 - Nurtura Plantation,60007570,30000088
Mohas I - Nurtura Plantation,60007573,30000031
Alkez VI - Moon 1 - Nurtura Plantation,60007576,30000034
Uplingur IV - Moon 16 - Nurtura Plantation,60007579,30000037
Uplingur III - Moon 8 - Nurtura Plantation,60007582,30000037
Otsela VI - Moon 10 - Nurtura Plantation,60007585,30000194
Hentogaira II - Moon 10 - Nurtura Food Packaging,60007588,30000188
Hentogaira I - Moon 7 - Nurtura Warehouse,60007591,30000188
Vasala IV - Nurtura Food Packaging,60007594,30000190
Isanamo VII - Moon 1 - Nurtura Warehouse,60007597,30001389
Pakkonen V - Moon 6 - Nurtura Plantation,60007600,30001390
Pakkonen I - Moon 1 - Nurtura Plantation,60007603,30001390
Saatuban VII - Moon 2 - Nurtura Warehouse,60007606,30001386
Matyas V - Moon 19 - Nurtura Food Packaging,60007609,30001654
Pimsu VIII - Moon 5 - Nurtura Food Packaging,60007612,30001652
Imeshasa I - Nurtura Food Packaging,60007615,30001655
Nafomeh VII - Moon 7 - Nurtura Warehouse,60007618,30001651
Eldjaerin IV - Nurtura Food Packaging,60007621,30003462
Eurgrana I - Nurtura Plantation,60007624,30003466
Tabbetzur VII - Moon 1 - Nurtura Plantation,60007627,30003465
Aldik IV - Moon 1 - Nurtura Warehouse,60007630,30003464
Siyi IV - Moon 9 - Nurtura Plantation,60007633,30001699
Nehkiah II - Moon 2 - Nurtura Food Packaging,60007636,30001695
Ahkour VII - Moon 8 - Nurtura Warehouse,60007639,30001697
Siyi I - Nurtura Plantation,60007642,30001699
Jangar VIII - Moon 2 - Nurtura Plantation,60007645,30000071
Hasateem VII - Moon 3 - Nurtura Food Packaging,60007648,30000074
Jangar VII - Moon 1 - Nurtura Plantation,60007651,30000071
Jangar IV - Nurtura Plantation,60007654,30000071
Tierijev V - Moon 8 - Nurtura Warehouse,60007657,30005334
Stou IV - Moon 1 - Nurtura Plantation,60007660,30005333
Stou VII - Moon 1 - Nurtura Food Packaging,60007663,30005333
Arraron VII - Moon 7 - Nurtura Food Packaging,60007666,30005330
Hageken XI - Moon 2 - Nurtura Warehouse,60007669,30001367
Uosusuokko VII - Moon 8 - Nurtura Food Packaging,60007672,30001366
Isikemi VI - Moon 3 - Nurtura Food Packaging,60007675,30001365
Hageken X - Moon 15 - Nurtura Food Packaging,60007678,30001367
Lantorn VI - Moon 10 - Nurtura Food Packaging,60007681,30002540
Amamake VI - Moon 2 - Nurtura Food Packaging,60007684,30002537
Amamake VI - Moon 11 - Nurtura Warehouse,60007687,30002537
Amamake VI - Moon 6 - Nurtura Warehouse,60007690,30002537
Ardishapur Prime II - Further Foodstuffs Plantation,60007693,30002231
Shumam VII - Further Foodstuffs Plantation,60007696,30002235
Vashkah IV - Moon 2 - Further Foodstuffs Food Packaging,60007699,30002230
Emrayur III - Moon 1 - Royal Amarr Institute School,60007702,30001672
Fihrneh VI - Moon 1 - Royal Amarr Institute School,60007705,30004254
Karan VIII - Royal Amarr Institute School,60007708,30004306
Komaa V - Royal Amarr Institute School,60007711,30003092
Noranim IV - Moon 16 - Royal Amarr Institute School,60007714,30005236
Hier V - Royal Amarr Institute School,60007717,30004240
Gergish X - Moon 3 - Royal Amarr Institute School,60007720,30005244
Kulu X - Moon 16 - Royal Amarr Institute School,60007723,30005050
Hikansog VII - Moon 9 - Royal Amarr Institute School,60007726,30004142
Dresi II - Royal Amarr Institute School,60007729,30004078
Mikhir V - Moon 23 - Imperial Chancellor Archives,60007732,30002198
Narai VIII - Moon 8 - Imperial Chancellor Bureau Offices,60007735,30002202
Akhragan VII - Imperial Chancellor Bureau Offices,60007738,30002197
Artoun VII - Imperial Chancellor Bureau Offices,60007741,30002278
Eba VII - Moon 16 - Imperial Chancellor Bureau Offices,60007744,30002281
Isamm IX - Moon 15 - Imperial Chancellor Bureau Offices,60007747,30002276
Jarshitsan VII - Moon 19 - Imperial Chancellor Information Center,60007750,30002263
Ahmak VII - Imperial Chancellor Archives,60007753,30002266
Azizora VI - Moon 1 - Imperial Chancellor Information Center,60007756,30002265
Gid V - Moon 4 - Imperial Chancellor Bureau Offices,60007759,30002232
Thebeka VI - Moon 19 - Imperial Chancellor Information Center,60007762,30002226
Thebeka VI - Moon 20 - Imperial Chancellor Bureau Offices,60007765,30002226
Shuria X - Moon 10 - Amarr Civil Service Bureau Offices,60007768,30002201
Akhragan V - Moon 1 - Amarr Civil Service Bureau Offices,60007771,30002197
Ziona VI - Moon 8 - Amarr Civil Service Bureau Offices,60007774,30002203
Mikhir V - Moon 8 - Amarr Civil Service Bureau Offices,60007777,30002198
Nahyeen IX - Moon 1 - Amarr Civil Service Information Center,60007780,30005045
Jinkah III - Moon 3 - Amarr Civil Service Archives,60007783,30005046
Nahyeen VII - Amarr Civil Service Bureau Offices,60007786,30005045
Polfaly VIII - Moon 3 - Amarr Civil Service Bureau Offices,60007789,30005048
Djimame VI - Moon 1 - Amarr Civil Service Bureau Offices,60007792,30005262
Antem V - Moon 1 - Amarr Civil Service Bureau Offices,60007795,30005261
Djimame VIII - Moon 2 - Amarr Civil Service Bureau Offices,60007798,30005262
Antem VI - Amarr Civil Service Bureau Offices,60007801,30005261
Aphend VIII - Moon 3 - Amarr Civil Service Bureau Offices,60007804,30004079
Romi VII - Moon 11 - Amarr Civil Service Bureau Offices,60007807,30004080
Aharalel V - Moon 3 - Amarr Civil Service Archives,60007810,30004082
Zororzih VIII - Moon 1 - Amarr Civil Service Information Center,60007813,30004081
Nakregde VIII - Moon 2 - Amarr Civil Service Information Center,60007816,30005043
Kor-Azor Prime V - Moon 2 - Amarr Civil Service Bureau Offices,60007819,30005038
Nakregde I - Amarr Civil Service Bureau Offices,60007822,30005043
Nishah VII - Moon 1 - Amarr Civil Service Archives,60007825,30005040
Sahda II - Amarr Civil Service Information Center,60007828,30003474
Sahda IV - Moon 14 - Amarr Civil Service Bureau Offices,60007831,30003474
Akila VII - Moon 12 - Amarr Civil Service Archives,60007834,30003479
Akila IX - Moon 6 - Amarr Civil Service Archives,60007837,30003479
Riavayed XI - Moon 7 - Amarr Civil Service Information Center,60007840,30002993
Riavayed XI - Moon 11 - Amarr Civil Service Information Center,60007843,30002993
Riavayed IX - Moon 2 - Amarr Civil Service Bureau Offices,60007846,30002993
Laddiaha V - Moon 9 - Amarr Civil Service Bureau Offices,60007849,30002989
Yeeramoun VII - Moon 5 - Amarr Civil Service Information Center,60007852,30003514
Etav IX - Amarr Civil Service Information Center,60007855,30003517
Yeeramoun VII - Moon 2 - Amarr Civil Service Bureau Offices,60007858,30003514
Etav VIII - Moon 14 - Amarr Civil Service Bureau Offices,60007861,30003517
Mili VIII - Moon 12 - Amarr Civil Service Bureau Offices,60007864,30003001
Ulerah I - Moon 10 - Amarr Civil Service Bureau Offices,60007867,30003004
Halenan VIII - Moon 6 - Amarr Civil Service Bureau Offices,60007870,30003003
Halenan V - Moon 1 - Amarr Civil Service Bureau Offices,60007873,30003003
Iderion XI - Moon 13 - Amarr Civil Service Information Center,60007876,30005227
Assez X - Moon 1 - Amarr Civil Service Bureau Offices,60007879,30005224
Alal III - Amarr Civil Service Bureau Offices,60007882,30005225
Serren VIII - Moon 15 - Amarr Civil Service Information Center,60007885,30005222
Akhragan VIII - Ministry of War Archives,60007888,30002197
Ziona VII - Moon 13 - Ministry of War Archives,60007891,30002203
Sukirah V - Moon 3 - Ministry of War Archives,60007894,30002200
Mikhir V - Moon 10 - Ministry of War Information Center,60007897,30002198
Jinkah VI - Moon 12 - Ministry of War Archives,60007900,30005046
Jinkah VI - Moon 10 - Ministry of War Archives,60007903,30005046
Andrub II - Moon 1 - Ministry of War Bureau Offices,60007906,30005049
Andrub VI - Ministry of War Bureau Offices,60007909,30005049
Hirizan VII - Moon 3 - Ministry of War Bureau Offices,60007912,30005248
Tahli I - Moon 1 - Ministry of War Bureau Offices,60007915,30005245
Imya VIII - Moon 3 - Ministry of War Information Center,60007918,30005246
Madomi V - Moon 6 - Ministry of War Information Center,60007921,30005243
Sadana I - Ministry of War Information Center,60007924,30004242
Vehan VI - Moon 10 - Ministry of War Archives,60007927,30004246
Vehan V - Moon 1 - Ministry of War Archives,60007930,30004246
Sadana VIII - Moon 2 - Ministry of War Bureau Offices,60007933,30004242
Esubara II - Moon 12 - Ministry of War Information Center,60007936,30004287
Esubara I - Moon 13 - Ministry of War Bureau Offices,60007939,30004287
Esubara I - Moon 15 - Ministry of War Bureau Offices,60007942,30004287
Nalnifan VI - Moon 3 - Ministry of War Information Center,60007945,30004280
Hophib XII - Ministry of War Archives,60007948,30004309
Ned IV - Ministry of War Archives,60007951,30004308
Huna VI - Moon 17 - Ministry of War Archives,60007954,30004304
Hophib VI - Moon 3 - Ministry of War Archives,60007957,30004309
Joramok VI - Moon 14 - Ministry of War Archives,60007960,30004088
Aband IV - Moon 12 - Ministry of War Archives,60007963,30004090
Ghesis IV - Moon 17 - Ministry of War Information Center,60007966,30004084
Joramok IV - Moon 4 - Ministry of War Archives,60007969,30004088
Pamah II - Moon 1 - Ministry of War Bureau Offices,60007972,30005232
Pamah V - Moon 20 - Ministry of War Information Center,60007975,30005232
Manatirid VII - Moon 8 - Ministry of War Archives,60007978,30005230
Pashanai III - Moon 9 - Ministry of War Bureau Offices,60007981,30005231
Shemah V - Moon 1 - Ministry of War Information Center,60007984,30004155
Zorrabed VII - Moon 19 - Ministry of War Archives,60007987,30004160
Shemah VIII - Moon 19 - Ministry of War Bureau Offices,60007990,30004155
Asrios VIII - Ministry of War Information Center,60007993,30004156
Taru X - Moon 9 - Ministry of War Information Center,60007996,30001703
Yanuel XI - Moon 16 - Ministry of War Information Center,60007999,30001701
Yanuel XI - Moon 4 - Ministry of War Information Center,60008002,30001701
Nafrivik VIII - Moon 6 - Ministry of War Bureau Offices,60008005,30001702
Turba VI - Ministry of Assessment Archives,60008008,30004098
Inis-Ilix VII - Moon 1 - Ministry of Assessment Archives,60008011,30004102
Halibai IV - Moon 3 - Ministry of Assessment Archives,60008014,30004100
Kothe III - Moon 1 - Ministry of Assessment Archives,60008017,30004103
Hostni V - Moon 4 - Ministry of Assessment Bureau Offices,60008020,30001690
Kibursha I - Ministry of Assessment Information Center,60008023,30001692
Lossa II - Ministry of Assessment Information Center,60008026,30001687
Hostni VI - Moon 7 - Ministry of Assessment Information Center,60008029,30001690
Charra VI - Moon 13 - Ministry of Assessment Bureau Offices,60008032,30002224
Charra I - Ministry of Assessment Information Center,60008035,30002224
Charra VII - Moon 19 - Ministry of Assessment Information Center,60008038,30002224
Aghesi VI - Moon 10 - Ministry of Assessment Bureau Offices,60008041,30002220
Tew IX - Moon 13 - Ministry of Assessment Bureau Offices,60008044,30001733
Alra X - Moon 24 - Ministry of Assessment Information Center,60008047,30001730
Ilas VII - Moon 11 - Ministry of Assessment Information Center,60008050,30001731
Zith VII - Moon 1 - Ministry of Assessment Bureau Offices,60008053,30001732
Bahromab VIII - Moon 3 - Ministry of Assessment Information Center,60008056,30003502
Bahromab V - Ministry of Assessment Bureau Offices,60008059,30003502
Fabum III - Ministry of Assessment Archives,60008062,30003505
Bahromab IX - Moon 4 - Ministry of Assessment Information Center,60008065,30003502
Soosat X - Moon 7 - Ministry of Assessment Archives,60008068,30002983
Mendori IV - Moon 1 - Ministry of Assessment Information Center,60008071,30002986
Rahadalon VIII - Moon 2 - Ministry of Assessment Bureau Offices,60008074,30002982
Ibash II - Ministry of Assessment Information Center,60008077,30002984
Jerma V - Ministry of Assessment Information Center,60008080,30002254
Reyi VII - Moon 1 - Ministry of Assessment Bureau Offices,60008083,30002256
Jerma VII - Moon 4 - Ministry of Assessment Bureau Offices,60008086,30002254
Bika VII - Moon 3 - Ministry of Assessment Bureau Offices,60008089,30002252
Vecamia VII - Moon 2 - Ministry of Assessment Archives,60008092,30005195
Vecamia V - Moon 1 - Ministry of Assessment Archives,60008095,30005195
Cleyd IV - Moon 13 - Ministry of Assessment Information Center,60008098,30005194
Cleyd IV - Moon 6 - Ministry of Assessment Information Center,60008101,30005194
Gammel X - Moon 3 - Ministry of Assessment Bureau Offices,60008104,30003076
Iesa VI - Moon 6 - Ministry of Assessment Information Center,60008107,30003072
Uusanen IV - Moon 1 - Ministry of Assessment Information Center,60008110,30003077
Netsalakka I - Ministry of Assessment Bureau Offices,60008113,30003073
Sadana VIII - Ministry of Assessment Bureau Offices,60008116,30004242
Marmeha V - Moon 3 - Ministry of Assessment Archives,60008119,30004247
Marmeha II - Ministry of Assessment Archives,60008122,30004247
Sadana VII - Moon 10 - Ministry of Assessment Bureau Offices,60008125,30004242
Bashakru IV - Ministry of Internal Order Assembly Plant,60008128,30002199
Shuria IV - Moon 1 - Ministry of Internal Order Logistic Support,60008131,30002201
Akhragan VIII - Moon 5 - Ministry of Internal Order Logistic Support,60008134,30002197
Shuria X - Moon 16 - Ministry of Internal Order Assembly Plant,60008137,30002201
Menai V - Ministry of Internal Order Logistic Support,60008140,30005238
Aring VIII - Moon 7 - Ministry of Internal Order Assembly Plant,60008143,30005239
Aring VIII - Moon 12 - Ministry of Internal Order Logistic Support,60008146,30005239
Chej VI - Ministry of Internal Order Assembly Plant,60008149,30005237
Haimeh IX - Moon 11 - Ministry of Internal Order Logistic Support,60008152,30004248
Mishi VI - Moon 1 - Ministry of Internal Order Logistic Support,60008155,30004251
Bazadod IX - Moon 4 - Ministry of Internal Order Testing Facilities,60008158,30004252
Haimeh IX - Moon 8 - Ministry of Internal Order Assembly Plant,60008161,30004248
Penirgman IX - Moon 3 - Ministry of Internal Order Assembly Plant,60008164,30003488
Penirgman VII - Ministry of Internal Order Assembly Plant,60008167,30003488
Orkashu VI - Moon 7 - Ministry of Internal Order Assembly Plant,60008170,30003492
Penirgman VI - Ministry of Internal Order Assembly Plant,60008173,30003488
Antem VI - Moon 6 - Ministry of Internal Order Logistic Support,60008176,30005261
Antem VI - Moon 7 - Ministry of Internal Order Assembly Plant,60008179,30005261
Antem VIII - Moon 18 - Ministry of Internal Order Assembly Plant,60008182,30005261
Mozzidit VIII - Ministry of Internal Order Logistic Support,60008185,30005263
Komaa VII - Moon 7 - Ministry of Internal Order Assembly Plant,60008188,30003092
Komaa VII - Moon 10 - Ministry of Internal Order Assembly Plant,60008191,30003092
Kurmaru I - Ministry of Internal Order Testing Facilities,60008194,30003096
Furskeshin V - Moon 2 - Ministry of Internal Order Logistic Support,60008197,30003095
Nahyeen IX - Moon 3 - Ministry of Internal Order Assembly Plant,60008200,30005045
Polfaly V - Moon 2 - Ministry of Internal Order Assembly Plant,60008203,30005048
Nibainkier VII - Ministry of Internal Order Assembly Plant,60008206,30005047
Nahyeen VI - Ministry of Internal Order Assembly Plant,60008209,30005045
Sasoutikh VI - Moon 3 - Ministry of Internal Order Logistic Support,60008212,30002971
Gheth VIII - Moon 8 - Ministry of Internal Order Logistic Support,60008215,30002972
Lisudeh IV - Moon 9 - Ministry of Internal Order Logistic Support,60008218,30002973
Mehatoor I - Ministry of Internal Order Logistic Support,60008221,30002974
Hilaban VI - Ministry of Internal Order Assembly Plant,60008224,30001674
Hilaban II - Moon 1 - Ministry of Internal Order Assembly Plant,60008227,30001674
Baviasi V - Moon 1 - Ministry of Internal Order Logistic Support,60008230,30001670
Hilaban III - Moon 7 - Ministry of Internal Order Logistic Support,60008233,30001674
Partod VII - Moon 18 - Ministry of Internal Order Testing Facilities,60008236,30005280
Sharza III - Ministry of Internal Order Assembly Plant,60008239,30005276
Anara VIII - Moon 8 - Ministry of Internal Order Logistic Support,60008242,30005279
Azedi IX - Ministry of Internal Order Logistic Support,60008245,30005275
Sukirah VIII - Moon 5 - Amarr Trade Registry Archives,60008248,30002200
Sukirah VII - Moon 7 - Amarr Trade Registry Archives,60008251,30002200
Mikhir V - Moon 8 - Amarr Trade Registry Bureau Offices,60008254,30002198
Mikhir VII - Moon 2 - Amarr Trade Registry Information Center,60008257,30002198
Chej VI - Moon 2 - Amarr Trade Registry Bureau Offices,60008260,30005237
Naka VI - Moon 2 - Amarr Trade Registry Bureau Offices,60008263,30005242
Gayar IV - Moon 1 - Amarr Trade Registry Bureau Offices,60008266,30005240
Chej VII - Amarr Trade Registry Information Center,60008269,30005237
Bantish I - Moon 1 - Amarr Trade Registry Information Center,60008272,30005257
Lela VI - Moon 3 - Amarr Trade Registry Archives,60008275,30005259
Itrin V - Moon 2 - Amarr Trade Registry Information Center,60008278,30005256
Keri VI - Moon 1 - Amarr Trade Registry Archives,60008281,30005260
Fahruni XI - Moon 13 - Amarr Trade Registry Bureau Offices,60008284,30003473
Sahda IV - Moon 7 - Amarr Trade Registry Information Center,60008287,30003474
Fahruni VI - Amarr Trade Registry Bureau Offices,60008290,30003473
Amod V - Amarr Trade Registry Archives,60008293,30003480
Lisudeh IV - Moon 13 - Amarr Trade Registry Information Center,60008296,30002973
Lisudeh V - Moon 14 - Amarr Trade Registry Bureau Offices,60008299,30002973
Gheth VI - Amarr Trade Registry Archives,60008302,30002972
Mehatoor IV - Amarr Trade Registry Archives,60008305,30002974
Omam VII - Moon 7 - Amarr Trade Registry Bureau Offices,60008308,30004137
Omam VII - Amarr Trade Registry Bureau Offices,60008311,30004137
Mod II - Amarr Trade Registry Bureau Offices,60008314,30004136
Omam VII - Moon 6 - Amarr Trade Registry Information Center,60008317,30004137
Rashagh VI - Amarr Trade Registry Bureau Offices,60008320,30004269
Shenda VI - Moon 12 - Amarr Trade Registry Information Center,60008323,30004268
Rashagh III - Moon 1 - Amarr Trade Registry Information Center,60008326,30004269
Rashagh IV - Moon 2 - Amarr Trade Registry Information Center,60008329,30004269
Remoriu IV - Moon 1 - Amarr Trade Registry Information Center,60008332,30001700
Remoriu V - Moon 6 - Amarr Trade Registry Bureau Offices,60008335,30001700
Remoriu V - Moon 7 - Amarr Trade Registry Bureau Offices,60008338,30001700
Remoriu VI - Moon 1 - Amarr Trade Registry Bureau Offices,60008341,30001700
Komaa VI - Moon 19 - Amarr Trade Registry Bureau Offices,60008344,30003092
Komaa V - Moon 3 - Amarr Trade Registry Bureau Offices,60008347,30003092
Satalama II - Amarr Trade Registry Archives,60008350,30003097
Imata VII - Amarr Trade Registry Archives,60008353,30003094
Nasreri V - Moon 4 - Amarr Trade Registry Information Center,60008356,30005289
Heorah V - Moon 7 - Amarr Trade Registry Bureau Offices,60008359,30005290
Doza I - Amarr Trade Registry Information Center,60008362,30005293
Nasreri VII - Moon 4 - Amarr Trade Registry Bureau Offices,60008365,30005289
Safizon II - Moon 1 - Amarr Navy Assembly Plant,60008368,30002279
Ebtesham V - Amarr Navy Assembly Plant,60008371,30002277
Bhizheba IX - Moon 1 - Amarr Navy Logistic Support,60008374,30002282
Ebtesham VI - Moon 2 - Amarr Navy Assembly Plant,60008377,30002277
Kenahehab VII - Moon 4 - Amarr Navy Assembly Plant,60008380,30004237
Kenahehab IX - Moon 4 - Amarr Navy Assembly Plant,60008383,30004237
Kamih V - Amarr Navy Logistic Support,60008386,30004239
Kenahehab VI - Moon 11 - Amarr Navy Assembly Plant,60008389,30004237
Diaderi VIII - Moon 4 - Amarr Navy Assembly Plant,60008392,30005229
Beke VI - Moon 4 - Amarr Navy Logistic Support,60008395,30005234
Diaderi II - Amarr Navy Assembly Plant,60008398,30005229
Pashanai III - Moon 2 - Amarr Navy Assembly Plant,60008401,30005231
Hisoufad X - Moon 15 - Amarr Navy Assembly Plant,60008404,30003531
Jesoyeh IX - Moon 15 - Amarr Navy Testing Facilities,60008407,30003532
Erzoh V - Moon 14 - Amarr Navy Testing Facilities,60008410,30003537
Raravath IV - Amarr Navy Assembly Plant,60008413,30003530
Gyerzen IX - Moon 15 - Amarr Navy Testing Facilities,60008416,30001661
Dabrid IV - Moon 6 - Amarr Navy Assembly Plant,60008419,30001660
Mani VII - Moon 10 - Amarr Navy Assembly Plant,60008422,30001658
Gyerzen X - Moon 8 - Amarr Navy Testing Facilities,60008425,30001661
Nakri VI - Moon 1 - Amarr Navy Logistic Support,60008428,30003496
Youl VII - Moon 10 - Amarr Navy Logistic Support,60008431,30003493
Sharhelund VI - Moon 3 - Amarr Navy Assembly Plant,60008434,30003498
Zaimeth IX - Moon 15 - Amarr Navy Assembly Plant,60008437,30003497
Defsunun IX - Moon 15 - Amarr Navy Assembly Plant,60008440,30004284
Shafrak VIII - Moon 9 - Amarr Navy Assembly Plant,60008443,30004283
Nalnifan VI - Moon 3 - Amarr Navy Assembly Plant,60008446,30004280
Yahyerer IV - Moon 9 - Amarr Navy Testing Facilities,60008449,30004286
Ordion VII - Moon 16 - Amarr Navy Testing Facilities,60008452,30005060
Shaha IV - Moon 1 - Amarr Navy Assembly Plant,60008455,30005057
Ordion IV - Moon 2 - Amarr Navy Testing Facilities,60008458,30005060
Misha IV - Moon 3 - Amarr Navy Assembly Plant,60008461,30005059
Finid X - Moon 1 - Amarr Navy Assembly Plant,60008464,30004110
Mandoo III - Moon 13 - Amarr Navy Testing Facilities,60008467,30004112
Yarebap VII - Moon 18 - Amarr Navy Assembly Plant,60008470,30004111
Yarebap VI - Moon 5 - Amarr Navy Assembly Plant,60008473,30004111
Bapraya X - Moon 6 - Amarr Navy Assembly Plant,60008476,30004296
Ghekon V - Moon 11 - Amarr Navy Logistic Support,60008479,30004288
Bapraya XI - Moon 4 - Amarr Navy Logistic Support,60008482,30004296
Ghekon IV - Moon 8 - Amarr Navy Assembly Plant,60008485,30004288
Hedion V - Moon 9 - Court Chamberlain Bureau,60008488,30002189
Irnin VIII - Moon 8 - Court Chamberlain Bureau,60008491,30002192
Amarr VIII (Oris) - Emperor Family Academy,60008494,30002187
Kehour VIII - Moon 1 - Emperor Family Bureau,60008497,30002193
Mabnen IV - Moon 1 - Emperor Family Bureau,60008500,30002190
Toshabia VI - Moon 6 - Emperor Family Bureau,60008503,30002191
Aphend VII - Moon 4 - Emperor Family Academy,60008506,30004079
Hiroudeh VIII - Moon 3 - Emperor Family Bureau,60008509,30004077
Gensela X - Emperor Family Bureau,60008512,30004083
Dresi I - Moon 18 - Emperor Family Bureau,60008515,30004078
Thashkarai VII - Moon 1 - Emperor Family Bureau,60008518,30001677
Mimen VIII - Emperor Family Bureau,60008521,30001676
Unkah VI - Moon 7 - Emperor Family Bureau,60008524,30001679
Mimen X - Emperor Family Bureau,60008527,30001676
Akes V - Moon 2 - Emperor Family Academy,60008530,30002992
Riavayed IX - Moon 2 - Emperor Family Bureau,60008533,30002993
Nakatre II - Emperor Family Bureau,60008536,30002988
Riavayed II - Emperor Family Bureau,60008539,30002993
Arayar VII - Moon 16 - Emperor Family Bureau,60008542,30002977
Sosan II - Emperor Family Academy,60008545,30002980
Sosan III - Moon 4 - Emperor Family Academy,60008548,30002980
Roushzar II - Emperor Family Bureau,60008551,30002975
Soumi V - Moon 4 - Emperor Family Bureau,60008554,30005052
Soumi I - Moon 1 - Emperor Family Bureau,60008557,30005052
Nare VI - Moon 16 - Emperor Family Bureau,60008560,30005054
Soumi VII - Moon 1 - Emperor Family Bureau,60008563,30005052
Kamih VII - Moon 4 - Emperor Family Bureau,60008566,30004239
Hier IV - Moon 3 - Emperor Family Bureau,60008569,30004240
Hier VII - Emperor Family Bureau,60008572,30004240
Jasson I - Moon 4 - Emperor Family Bureau,60008575,30004241
Fensi V - Moon 1 - Emperor Family Bureau,60008578,30005030
Bridi II - Moon 1 - Emperor Family Academy,60008581,30005034
Nebian VIII - Moon 4 - Emperor Family Bureau,60008584,30005031
Ami XI - Moon 1 - Emperor Family Bureau,60008587,30005035
Sharza VII - Moon 5 - Emperor Family Bureau,60008590,30005276
Sharza VI - Moon 4 - Emperor Family Bureau,60008593,30005276
Azedi III - Emperor Family Bureau,60008596,30005275
Sharza VII - Moon 3 - Emperor Family Bureau,60008599,30005276
Leva XI - Moon 8 - Emperor Family Bureau,60008602,30005039
Nakregde VII - Moon 1 - Emperor Family Bureau,60008605,30005043
Nishah VII - Moon 5 - Emperor Family Treasury,60008608,30005040
Leva II - Emperor Family Bureau,60008611,30005039
Kador Prime VI - Moon 1 - Kador Family Bureau,60008614,30004095
Khafis VII - Moon 3 - Kador Family Bureau,60008617,30004096
Kador Prime I - Kador Family Bureau,60008620,30004095
Ghesis V - Moon 3 - Kador Family Bureau,60008623,30004084
Gonan VI - Moon 12 - Kador Family Bureau,60008626,30004087
Gonan I - Moon 1 - Kador Family Bureau,60008629,30004087
Shemah VIII - Moon 2 - Kador Family Bureau,60008632,30004155
Ithar VI - Moon 14 - Kador Family Academy,60008635,30004157
Zorrabed IX - Moon 14 - Kador Family Academy,60008638,30004160
Hikansog VIII - Moon 16 - Kador Family Bureau,60008641,30004142
Salah III - Kador Family Bureau,60008644,30004146
Akhmoh VII - Moon 6 - Kador Family Academy,60008647,30004147
Sarum Prime VI - Moon 7 - Sarum Family Assembly Plant,60008650,30003522
Bagodan VIII - Moon 6 - Sarum Family Logistic Support,60008653,30003525
Alkabsi V - Sarum Family Logistic Support,60008656,30003521
Sayartchen V - Moon 2 - Sarum Family Logistic Support,60008659,30003508
Abaim V - Moon 1 - Sarum Family Assembly Plant,60008662,30003512
Gosalav VI - Sarum Family Logistic Support,60008665,30003509
Ekid X - Sarum Family Logistic Support,60008668,30003494
Nakri V - Moon 5 - Sarum Family Assembly Plant,60008671,30003496
Sharhelund VIII - Moon 5 - Sarum Family Assembly Plant,60008674,30003498
Faswiba IX - Moon 8 - Sarum Family Assembly Plant,60008677,30003541
Faswiba VIII - Moon 11 - Sarum Family Assembly Plant,60008680,30003541
Zanka V - Moon 9 - Sarum Family Testing Facilities,60008683,30003543
Kor-Azor Prime IV (Eclipticum) - Moon Griklaeum - Kor-Azor Family Bureau,60008686,30005038
Nishah VII - Moon 5 - Kor-Azor Family Treasury,60008689,30005040
Kor-Azor Prime II - Kor-Azor Family Bureau,60008692,30005038
Nahyeen VIII - Moon 1 - Kor-Azor Family Bureau,60008695,30005045
Danyana VI - Moon 8 - Kor-Azor Family Bureau,60008698,30005044
Nahyeen IX - Moon 3 - Kor-Azor Family Bureau,60008701,30005045
Enal VIII - Moon 13 - Kor-Azor Family Bureau,60008704,30005082
Ranni VIII - Moon 5 - Kor-Azor Family Academy,60008707,30005085
Ranni VIII - Moon 6 - Kor-Azor Family Bureau,60008710,30005085
